aX,aY,aZ,gX,gY,gZ
-0.075,-0.314,1.003,-10.864,-8.911,22.583
-0.052,-0.331,0.992,-14.282,-11.719,18.982
-0.028,-0.341,0.975,-16.113,-10.620,16.785
-0.013,-0.347,0.955,-15.564,-7.324,16.357
0.001,-0.358,0.933,-13.550,-2.686,17.029
0.022,-0.361,0.915,-10.498,2.197,17.090
0.042,-0.365,0.896,-8.118,6.409,16.663
0.061,-0.365,0.878,-6.409,8.362,15.991
0.080,-0.362,0.864,-5.737,8.728,15.198
0.095,-0.358,0.850,-6.165,6.836,14.343
0.105,-0.352,0.841,-7.507,4.028,13.428
0.116,-0.355,0.835,-8.423,0.793,12.451
0.122,-0.348,0.839,-8.423,-2.014,11.719
0.118,-0.338,0.843,-8.179,-3.418,11.658
0.109,-0.326,0.843,-7.141,-4.333,12.268
0.100,-0.312,0.845,-5.920,-4.150,12.207
0.095,-0.301,0.845,-4.822,-3.418,11.719
0.092,-0.295,0.848,-3.418,-3.113,11.047
0.096,-0.296,0.853,-1.526,-2.136,10.864
0.098,-0.301,0.863,0.366,-1.160,10.498
0.093,-0.299,0.873,1.831,-0.244,10.010
0.092,-0.297,0.880,3.174,0.549,9.705
0.095,-0.289,0.881,3.296,1.099,9.155
0.090,-0.282,0.885,2.319,0.244,8.545
0.085,-0.279,0.887,1.587,-1.709,7.568
0.081,-0.278,0.891,1.404,-2.502,6.226
0.082,-0.282,0.893,2.075,-1.648,5.737
0.082,-0.282,0.898,3.052,-0.793,5.676
0.076,-0.282,0.904,4.089,-0.488,5.249
0.080,-0.283,0.909,4.761,0.305,4.272
0.083,-0.287,0.908,4.944,0.916,3.357
0.089,-0.295,0.910,4.944,1.038,2.869
0.100,-0.306,0.911,4.761,0.854,2.563
0.116,-0.318,0.914,4.517,0.244,1.953
0.131,-0.330,0.920,4.333,-0.183,1.343
0.152,-0.348,0.925,4.700,-0.183,1.343
0.149,-0.353,0.941,5.127,-0.610,1.282
0.167,-0.355,0.945,4.578,-0.671,2.380
0.165,-0.355,0.944,3.296,-0.793,2.563
0.170,-0.350,0.939,1.953,-1.160,2.930
0.168,-0.343,0.933,0.916,-1.221,4.028
0.157,-0.332,0.929,1.099,-0.793,4.944
0.147,-0.324,0.927,1.770,0.061,5.981
0.139,-0.316,0.925,2.869,0.977,6.409
0.133,-0.307,0.923,4.150,2.136,6.653
0.132,-0.303,0.920,5.310,3.418,6.897
0.123,-0.303,0.915,6.287,4.333,6.714
0.131,-0.312,0.912,6.836,4.761,6.226
0.137,-0.316,0.917,6.592,3.235,5.371
0.148,-0.321,0.925,4.822,0.610,4.639
0.146,-0.327,0.927,2.625,-2.014,3.845
0.149,-0.334,0.932,1.587,-2.380,4.150
0.142,-0.330,0.932,1.709,-1.587,4.761
0.140,-0.321,0.928,2.258,0.122,5.737
0.134,-0.311,0.920,2.869,0.916,6.042
0.132,-0.303,0.916,2.747,1.404,5.920
0.130,-0.296,0.909,2.197,0.977,5.798
0.131,-0.296,0.907,1.892,-0.305,4.944
0.113,-0.291,0.908,1.953,-1.343,3.967
0.125,-0.293,0.901,2.014,-0.305,4.639
0.122,-0.290,0.897,2.197,-0.183,4.883
0.125,-0.291,0.890,2.625,0.305,4.150
0.127,-0.296,0.886,2.747,0.061,3.845
0.128,-0.301,0.888,2.808,-0.732,3.235
0.134,-0.306,0.890,3.052,-2.136,2.502
0.140,-0.319,0.897,3.601,-3.174,2.197
0.150,-0.327,0.909,4.150,-2.930,2.258
0.146,-0.328,0.918,4.456,-2.625,2.808
0.142,-0.326,0.921,4.333,-1.770,3.540
0.141,-0.323,0.918,3.845,-1.526,3.662
0.141,-0.322,0.913,3.296,-1.465,3.784
0.138,-0.320,0.912,3.601,-1.465,3.906
0.133,-0.319,0.912,4.150,-0.793,4.150
0.123,-0.318,0.914,4.883,-0.488,4.395
0.123,-0.321,0.919,5.554,0.122,4.211
0.124,-0.326,0.927,5.615,0.061,3.784
0.128,-0.332,0.932,4.700,-0.122,3.052
0.131,-0.337,0.934,3.601,-0.977,2.686
0.136,-0.339,0.932,2.563,-1.221,2.686
0.141,-0.341,0.933,2.258,-1.221,2.869
1.095,-0.402,0.819,45.227,20.569,39.917
1.153,-0.427,0.853,52.490,16.968,51.086
1.167,-0.475,0.894,58.228,8.606,62.012
1.139,-0.499,0.960,61.890,-4.456,73.364
1.075,-0.515,1.046,62.012,-19.592,83.008
0.992,-0.530,1.132,57.495,-33.813,90.759
0.880,-0.550,1.208,49.011,-44.250,97.961
0.772,-0.554,1.270,39.307,-52.002,103.760
0.617,-0.533,1.330,30.823,-57.617,109.009
0.546,-0.512,1.392,25.146,-53.528,114.990
0.403,-0.479,1.448,23.254,-57.983,120.422
0.296,-0.452,1.514,23.071,-61.584,122.986
0.228,-0.419,1.590,22.095,-61.768,123.047
0.146,-0.413,1.650,20.142,-63.538,123.352
0.090,-0.407,1.677,17.700,-62.744,123.352
0.021,-0.416,1.670,15.198,-58.716,122.009
-0.010,-0.415,1.640,13.000,-54.016,120.972
-0.038,-0.405,1.612,10.376,-51.392,120.483
-0.027,-0.390,1.578,6.409,-49.866,118.530
0.075,-0.365,1.534,1.160,-52.551,115.295
-0.023,-0.360,1.497,-5.615,-62.683,111.938
0.022,-0.352,1.385,-12.695,-54.321,110.229
0.031,-0.337,1.313,-15.625,-45.898,106.567
0.029,-0.326,1.266,-12.512,-46.021,101.990
0.071,-0.334,1.238,-8.179,-41.016,97.168
0.023,-0.367,1.214,-2.686,-36.438,92.468
0.011,-0.417,1.203,2.930,-30.151,87.158
0.026,-0.460,1.206,6.775,-24.475,77.576
0.036,-0.527,1.187,8.301,-20.325,69.519
0.057,-0.598,1.147,8.118,-12.451,64.453
0.089,-0.655,1.089,8.728,-0.244,61.584
0.029,-0.732,1.002,10.376,14.526,60.547
0.093,-0.729,1.010,10.132,28.137,60.913
0.106,-0.746,0.929,9.155,30.396,67.627
0.077,-0.743,0.871,3.479,36.072,65.002
0.064,-0.721,0.792,-3.235,35.095,59.204
0.043,-0.717,0.746,-12.695,27.222,50.720
0.018,-0.715,0.711,-23.865,15.259,42.297
-0.011,-0.711,0.695,-36.560,0.427,35.156
-0.048,-0.703,0.690,-51.147,-14.893,28.625
-0.084,-0.698,0.694,-68.298,-28.442,23.010
-0.129,-0.674,0.687,-85.999,-40.527,16.785
-0.184,-0.633,0.688,-100.342,-50.781,10.864
-0.256,-0.601,0.709,-108.582,-61.096,6.531
-0.325,-0.566,0.736,-113.159,-64.514,0.488
-0.311,-0.550,0.760,-114.624,-64.331,-4.089
-0.355,-0.534,0.787,-111.816,-62.744,-10.742
-0.368,-0.529,0.808,-106.506,-54.443,-15.564
-0.388,-0.526,0.816,-97.900,-42.480,-16.724
-0.401,-0.511,0.818,-88.684,-28.503,-17.517
-0.401,-0.496,0.809,-81.116,-16.785,-17.944
-0.400,-0.486,0.788,-76.416,-7.812,-18.555
-0.409,-0.495,0.766,-72.998,-1.587,-20.325
-0.387,-0.484,0.744,-71.106,3.723,-23.499
-0.384,-0.485,0.717,-69.336,6.470,-26.428
-0.360,-0.473,0.698,-69.458,4.517,-28.564
-0.324,-0.445,0.685,-71.045,0.488,-30.396
-0.312,-0.424,0.678,-71.716,-5.127,-31.128
-0.321,-0.405,0.688,-71.106,-10.132,-31.433
-0.336,-0.378,0.713,-69.580,-13.916,-32.837
-0.348,-0.354,0.731,-69.153,-15.320,-35.706
-0.340,-0.337,0.735,-70.923,-14.893,-38.391
-0.355,-0.327,0.730,-71.716,-12.634,-40.649
-0.363,-0.306,0.730,-70.129,-8.484,-43.579
-0.362,-0.281,0.718,-67.871,-1.770,-47.302
-0.346,-0.255,0.688,-66.895,5.676,-50.720
-0.326,-0.230,0.654,-66.956,10.620,-52.856
-0.323,-0.201,0.628,-66.956,11.536,-53.467
-0.328,-0.160,0.613,-67.078,10.376,-54.443
-0.346,-0.129,0.600,-67.322,9.277,-56.335
-0.350,-0.089,0.581,-68.787,8.728,-59.143
-0.333,-0.056,0.563,-70.862,7.812,-62.134
-0.328,-0.039,0.545,-72.632,5.676,-65.613
-0.314,-0.023,0.530,-73.364,2.380,-68.481
-0.296,-0.011,0.518,-73.975,-1.343,-70.801
-0.289,0.004,0.505,-74.463,-6.226,-72.632
-0.289,0.014,0.500,-74.707,-11.292,-75.256
-0.287,0.026,0.495,-74.158,-15.015,-78.735
-0.281,0.030,0.490,-72.937,-16.479,-81.909
-0.280,0.024,0.475,-70.374,-16.602,-84.045
-0.278,0.024,0.463,-65.918,-15.381,-85.083
-0.270,0.030,0.452,-60.669,-13.672,-85.815
-0.277,0.027,0.449,-56.152,-13.000,-86.731
-0.265,0.016,0.439,-53.162,-11.353,-90.454
-0.237,-0.008,0.417,-50.659,-8.484,-95.032
-0.180,-0.045,0.386,-48.279,-3.967,-98.267
-0.109,-0.071,0.350,-46.204,-0.366,-100.037
-0.040,-0.091,0.310,-45.776,-0.244,-100.403
0.024,-0.104,0.276,-47.241,-4.272,-100.281
0.071,-0.092,0.258,-50.903,-13.916,-99.670
0.104,-0.083,0.245,-55.481,-28.503,-99.670
0.132,-0.069,0.248,-59.265,-45.715,-100.464
0.150,-0.045,0.263,-61.218,-61.523,-100.098
0.140,-0.024,0.276,-58.899,-71.716,-98.511
0.145,-0.019,0.299,-51.086,-73.547,-99.060
0.193,-0.017,0.329,-39.795,-66.406,-102.844
0.250,-0.030,0.362,-25.208,-52.551,-106.018
0.319,-0.032,0.397,-8.301,-34.729,-105.530
0.377,-0.011,0.414,7.141,-16.785,-103.760
0.437,0.004,0.410,17.883,-2.563,-101.257
0.475,0.011,0.389,23.621,4.150,-98.328
0.508,-0.003,0.374,24.841,2.625,-96.741
0.574,-0.029,0.378,22.583,-6.165,-95.520
0.616,-0.078,0.387,20.691,-16.907,-92.346
0.669,-0.096,0.429,23.621,-24.109,-87.769
0.712,-0.083,0.509,33.936,-23.804,-82.031
0.756,-0.089,0.585,48.035,-15.686,-76.172
0.791,-0.076,0.630,60.120,-3.967,-70.129
0.836,-0.047,0.635,67.871,9.399,-64.087
0.904,-0.048,0.612,74.341,20.935,-59.937
0.954,-0.075,0.580,79.346,26.367,-54.749
0.980,-0.102,0.541,82.581,26.550,-47.241
0.993,-0.107,0.536,85.938,23.926,-40.344
0.998,-0.107,0.561,90.210,18.982,-34.973
1.000,-0.119,0.606,94.727,10.559,-31.494
0.979,-0.098,0.683,98.511,1.404,-29.663
1.029,-0.075,0.759,101.318,-4.700,-26.855
1.030,-0.103,0.779,105.286,-8.911,-23.621
1.043,-0.110,0.801,108.337,-9.216,-18.127
0.863,-0.215,0.984,126.587,-22.339,11.658
0.811,-0.256,1.096,127.869,-33.630,14.893
0.752,-0.287,1.249,128.235,-44.922,17.456
0.693,-0.321,1.380,126.160,-56.580,20.996
0.644,-0.348,1.469,120.667,-61.951,24.902
0.615,-0.383,1.518,113.342,-59.692,29.968
0.596,-0.400,1.538,105.774,-52.673,37.170
0.536,-0.382,1.553,100.037,-44.006,46.814
0.476,-0.368,1.572,97.290,-37.048,55.420
0.403,-0.348,1.610,96.008,-35.706,60.730
0.334,-0.340,1.660,93.201,-38.574,63.171
0.263,-0.332,1.731,87.646,-44.922,63.477
0.257,-0.378,1.762,81.543,-47.180,64.941
0.116,-0.365,1.816,72.754,-52.551,59.692
0.043,-0.385,1.831,60.669,-62.927,61.218
0.027,-0.370,1.802,47.302,-52.734,61.951
-0.034,-0.323,1.762,35.461,-41.443,64.392
-0.020,-0.313,1.665,27.527,-24.292,69.336
-0.036,-0.283,1.552,23.621,-12.268,70.923
-0.027,-0.263,1.460,23.193,-3.052,72.083
-0.038,-0.242,1.383,25.818,3.235,73.486
-0.052,-0.220,1.365,30.090,8.057,73.669
-0.123,-0.228,1.368,34.363,7.690,71.594
-0.149,-0.224,1.385,34.058,8.972,67.871
-0.193,-0.231,1.377,28.748,0.061,62.744
-0.178,-0.247,1.365,19.043,-5.127,55.420
-0.181,-0.264,1.323,8.667,-11.292,50.598
-0.165,-0.269,1.273,0.488,-10.864,47.852
-0.172,-0.260,1.223,-2.625,-9.277,47.302
-0.163,-0.247,1.168,-1.831,-5.249,46.814
-0.167,-0.229,1.124,1.038,1.587,45.898
-0.167,-0.219,1.088,5.310,7.019,44.434
-0.156,-0.216,1.067,8.545,9.949,41.870
-0.152,-0.220,1.054,10.315,9.033,37.659
-0.127,-0.236,1.040,8.972,7.141,32.654
-0.111,-0.247,1.024,5.859,4.028,28.381
-0.096,-0.259,1.009,3.235,1.160,25.085
-0.077,-0.264,0.998,1.221,0.000,22.949
-0.067,-0.258,0.978,0.000,0.793,21.606
-0.061,-0.250,0.957,-0.549,1.892,20.813
-0.045,-0.248,0.937,-0.427,2.625,18.921
-0.024,-0.248,0.923,-0.122,3.723,15.930
0.000,-0.253,0.912,0.732,4.639,13.184
0.022,-0.261,0.906,2.014,5.676,10.986
0.046,-0.270,0.901,3.174,6.836,9.521
0.067,-0.279,0.900,3.845,6.653,8.362
0.090,-0.281,0.895,3.723,6.226,7.751
0.097,-0.278,0.885,2.563,5.676,8.057
0.102,-0.277,0.875,1.343,4.822,8.362
0.107,-0.272,0.867,0.793,3.845,7.996
0.111,-0.270,0.865,0.610,2.441,7.263
0.114,-0.271,0.868,0.610,0.977,6.165
0.114,-0.271,0.876,1.221,-0.305,5.310
0.112,-0.273,0.883,2.075,-0.793,4.700
0.109,-0.275,0.890,3.174,-0.183,4.578
0.106,-0.274,0.897,4.028,0.366,4.456
0.101,-0.268,0.898,4.395,1.038,4.272
0.098,-0.266,0.895,4.639,1.953,4.333
0.102,-0.276,0.895,5.066,3.174,4.089
0.106,-0.280,0.899,6.042,3.174,3.418
0.113,-0.285,0.904,6.104,2.319,2.747
0.118,-0.287,0.910,5.493,2.136,1.953
0.119,-0.291,0.911,5.066,1.221,1.709
0.120,-0.293,0.920,4.578,0.000,0.916
0.124,-0.296,0.929,4.272,-1.099,0.122
0.125,-0.300,0.934,3.540,-1.709,-0.305
0.130,-0.299,0.937,2.930,-2.014,-0.427
0.132,-0.298,0.939,2.380,-1.770,-0.244
0.132,-0.298,0.940,2.319,-1.221,-0.061
0.132,-0.294,0.943,3.174,0.061,0.183
0.136,-0.294,0.944,4.150,1.953,0.488
0.141,-0.293,0.942,5.066,3.723,0.732
0.146,-0.292,0.939,5.676,5.188,0.916
0.143,-0.289,0.935,6.531,5.737,1.099
0.150,-0.289,0.929,6.775,6.226,1.343
0.152,-0.286,0.925,5.798,5.310,1.038
0.153,-0.281,0.917,4.395,4.028,0.916
0.156,-0.279,0.910,3.418,3.296,1.160
0.153,-0.280,0.914,3.540,1.282,1.038
0.150,-0.281,0.920,3.967,0.183,0.488
0.157,-0.282,0.925,4.028,0.366,0.427
0.157,-0.285,0.929,4.517,0.000,0.366
0.154,-0.286,0.931,4.639,-0.061,0.427
0.160,-0.289,0.924,4.272,0.916,0.732
0.164,-0.292,0.916,4.089,0.671,0.549
0.170,-0.296,0.914,4.150,-0.122,0.610
0.172,-0.298,0.916,4.089,-0.977,0.854
0.170,-0.299,0.923,4.150,-1.587,1.099
0.167,-0.301,0.931,4.150,-1.953,1.282
0.163,-0.297,0.935,3.845,-1.831,1.587
0.162,-0.294,0.938,4.089,-1.282,2.075
0.161,-0.291,0.938,4.578,-0.488,2.258
0.161,-0.287,0.933,4.517,0.427,2.380
0.163,-0.286,0.928,4.456,0.854,2.625
0.166,-0.284,0.924,4.150,0.488,2.319
0.167,-0.286,0.920,3.357,-0.427,2.319
0.167,-0.287,0.919,2.747,-0.916,2.197
0.165,-0.289,0.920,3.235,-1.160,2.319
0.166,-0.290,0.923,3.906,-1.038,2.625
0.163,-0.291,0.928,4.456,-0.610,3.052
0.159,-0.292,0.931,4.578,0.061,3.723
0.156,-0.290,0.931,4.700,0.488,4.028
0.157,-0.292,0.928,4.578,0.549,3.967
0.157,-0.295,0.926,4.211,0.427,3.906
0.157,-0.294,0.924,3.906,0.427,3.784
0.158,-0.294,0.918,3.540,0.305,3.967
0.157,-0.298,0.914,3.662,-0.061,3.967
0.161,-0.300,0.918,3.784,-0.122,3.662
0.159,-0.299,0.922,4.028,-0.671,3.845
0.160,-0.303,0.925,3.845,-0.854,3.967
0.159,-0.307,0.926,3.601,-1.160,4.150
0.161,-0.307,0.928,3.174,-1.160,4.333
0.161,-0.305,0.928,2.991,-0.854,4.578
0.158,-0.303,0.925,3.052,-0.916,4.700
0.157,-0.301,0.922,2.502,-0.977,4.639
0.156,-0.299,0.916,2.197,-0.854,4.883
0.154,-0.297,0.915,2.441,-1.343,4.822
0.153,-0.296,0.916,2.563,-1.953,4.761
0.152,-0.299,0.920,2.441,-2.258,4.639
0.681,-0.264,1.326,21.484,-6.104,46.143
0.708,-0.296,1.417,22.644,-7.385,53.284
0.723,-0.335,1.502,22.705,-8.728,60.913
0.732,-0.369,1.584,20.569,-9.644,69.397
0.694,-0.392,1.680,15.747,-11.536,78.613
0.620,-0.388,1.779,8.118,-17.517,86.487
0.562,-0.388,1.853,-3.967,-26.245,90.393
0.505,-0.388,1.904,-20.203,-32.959,91.736
0.442,-0.383,1.922,-38.940,-39.124,93.079
0.398,-0.355,1.925,-57.251,-46.570,94.666
0.361,-0.333,1.906,-74.158,-51.697,95.825
0.340,-0.315,1.856,-88.257,-52.551,97.046
0.315,-0.302,1.787,-97.900,-48.584,98.572
0.290,-0.294,1.694,-103.088,-40.161,102.356
0.281,-0.259,1.593,-103.577,-30.396,106.689
0.271,-0.220,1.486,-100.403,-20.325,109.985
0.271,-0.183,1.379,-95.581,-7.385,113.708
0.253,-0.150,1.277,-89.417,2.197,116.882
0.256,-0.103,1.212,-83.435,6.104,117.920
0.241,-0.069,1.114,-79.529,6.226,114.868
0.246,-0.034,1.036,-78.308,6.836,109.741
0.258,-0.006,0.970,-76.904,8.423,104.187
0.255,0.018,0.905,-73.364,7.874,98.511
0.239,0.031,0.862,-66.895,5.859,93.445
0.197,0.036,0.837,-56.702,4.395,88.806
0.153,0.028,0.830,-43.091,5.920,84.290
0.109,0.027,0.835,-28.564,10.925,80.017
0.050,-0.001,0.838,-14.832,17.761,75.562
0.005,-0.037,0.838,-4.517,25.146,69.458
-0.038,-0.092,0.832,0.854,29.297,60.974
-0.061,-0.162,0.813,-0.061,28.809,50.903
-0.052,-0.207,0.847,-6.592,23.682,39.307
-0.056,-0.295,0.855,-13.000,11.963,32.471
-0.093,-0.362,0.887,-21.057,0.732,23.132
-0.116,-0.406,0.908,-27.893,-8.484,13.550
-0.135,-0.447,0.903,-35.217,-15.442,6.531
-0.150,-0.469,0.889,-42.236,-20.813,1.282
-0.163,-0.491,0.873,-47.546,-25.879,-3.113
-0.180,-0.517,0.869,-51.086,-31.250,-8.362
-0.198,-0.550,0.869,-53.833,-35.339,-13.672
-0.217,-0.564,0.865,-56.458,-36.865,-17.212
-0.236,-0.555,0.862,-57.556,-35.645,-19.165
-0.261,-0.544,0.847,-57.007,-32.288,-19.409
-0.275,-0.529,0.821,-56.519,-26.672,-19.531
-0.300,-0.527,0.788,-55.725,-20.447,-19.653
-0.295,-0.486,0.767,-55.176,-14.221,-20.447
-0.311,-0.457,0.738,-54.565,-12.146,-21.118
-0.319,-0.427,0.716,-57.190,-13.977,-22.827
-0.322,-0.393,0.693,-61.340,-17.761,-25.574
-0.338,-0.363,0.682,-65.002,-22.705,-27.588
-0.348,-0.309,0.677,-67.688,-26.001,-28.687
-0.370,-0.261,0.669,-69.458,-27.893,-30.029
-0.403,-0.202,0.650,-70.679,-28.259,-31.616
-0.416,-0.141,0.632,-70.923,-25.818,-33.569
-0.425,-0.087,0.608,-68.970,-22.095,-36.621
-0.440,-0.046,0.586,-66.040,-18.005,-40.100
-0.438,-0.008,0.571,-63.538,-14.404,-44.067
-0.435,0.016,0.566,-61.462,-13.062,-48.584
-0.431,0.035,0.562,-61.462,-13.245,-52.856
-0.430,0.051,0.559,-63.416,-14.404,-56.824
-0.434,0.072,0.549,-66.345,-16.052,-60.791
-0.433,0.092,0.541,-69.458,-17.639,-65.796
-0.426,0.114,0.528,-72.693,-18.921,-71.228
-0.413,0.134,0.513,-74.829,-19.836,-76.172
-0.405,0.154,0.500,-74.890,-20.081,-80.017
-0.396,0.172,0.491,-72.754,-18.311,-83.679
-0.388,0.186,0.482,-68.604,-14.893,-87.463
-0.376,0.189,0.473,-63.782,-10.315,-91.064
-0.359,0.185,0.460,-58.838,-5.798,-94.788
-0.340,0.181,0.449,-53.650,-1.160,-98.083
-0.322,0.172,0.437,-48.218,3.113,-101.013
-0.295,0.170,0.424,-43.396,6.409,-103.882
-0.268,0.163,0.407,-39.917,7.996,-106.812
-0.237,0.156,0.394,-37.964,8.301,-109.680
-0.212,0.149,0.382,-36.316,7.141,-112.366
-0.185,0.139,0.374,-35.217,4.761,-115.356
-0.150,0.132,0.373,-34.180,2.136,-118.835
-0.105,0.113,0.375,-33.020,-0.366,-122.620
-0.047,0.090,0.380,-31.372,-2.808,-125.671
-0.002,0.055,0.375,-28.503,-2.686,-126.465
0.044,0.027,0.356,-22.949,2.197,-126.404
0.100,0.003,0.327,-15.686,10.010,-125.610
0.169,-0.011,0.281,-10.254,16.663,-124.878
0.254,-0.035,0.232,-8.301,18.555,-125.732
0.349,-0.065,0.194,-9.277,13.245,-127.563
0.442,-0.105,0.173,-12.451,0.305,-128.235
0.521,-0.146,0.183,-15.259,-18.188,-127.686
0.575,-0.166,0.235,-14.343,-36.926,-124.939
0.597,-0.187,0.297,-7.202,-46.936,-120.239
0.611,-0.210,0.345,5.188,-44.189,-114.563
0.627,-0.227,0.389,21.667,-31.860,-108.887
0.683,-0.227,0.422,37.537,-15.442,-103.821
0.752,-0.214,0.437,48.035,-2.075,-99.609
0.802,-0.209,0.442,53.772,4.272,-94.788
0.843,-0.205,0.444,56.458,5.249,-89.661
0.879,-0.192,0.450,58.105,2.991,-84.778
0.909,-0.190,0.455,60.120,-1.038,-79.224
0.934,-0.214,0.468,62.439,-5.310,-73.181
0.960,-0.229,0.496,65.613,-8.667,-66.650
0.980,-0.226,0.524,70.190,-9.949,-59.937
0.982,-0.220,0.546,75.684,-9.216,-52.917
0.970,-0.198,0.564,81.970,-7.019,-45.715
0.973,-0.170,0.570,88.501,-4.639,-40.039
1.032,-0.148,0.574,94.910,-2.869,-35.095
1.043,-0.190,0.562,101.685,-4.517,-34.180
1.079,-0.227,0.581,106.506,-9.888,-31.006
1.109,-0.278,0.608,110.718,-16.052,-21.667
1.084,-0.305,0.632,115.601,-21.667,-12.878
1.073,-0.315,0.661,119.812,-23.865,-5.371
1.048,-0.320,0.696,123.230,-25.085,1.343
1.028,-0.314,0.753,126.526,-25.696,7.141
1.032,-0.298,0.828,130.188,-31.006,12.207
1.033,-0.330,0.900,133.301,-41.321,16.968
1.034,-0.366,0.984,135.681,-49.072,20.935
1.006,-0.425,1.033,138.794,-52.124,26.184
0.995,-0.492,1.064,141.785,-51.331,33.264
0.973,-0.531,1.110,143.066,-48.767,41.748
0.928,-0.555,1.187,142.883,-49.866,51.514
0.843,-0.570,1.299,142.151,-58.472,60.425
0.620,-0.568,1.635,134.399,-90.454,69.336
0.636,-0.554,1.818,124.512,-104.919,70.435
0.542,-0.615,1.910,110.168,-120.056,70.313
0.218,-0.581,1.910,87.158,-132.935,62.988
0.326,-0.577,1.851,63.538,-96.741,77.087
0.247,-0.481,1.721,46.204,-59.937,91.125
0.167,-0.419,1.556,41.077,-46.387,103.333
0.098,-0.349,1.474,42.480,-33.447,109.863
-0.007,-0.281,1.464,46.509,-28.198,111.328
-0.110,-0.254,1.539,50.232,-33.142,108.643
-0.192,-0.238,1.644,49.255,-47.302,101.135
-0.251,-0.237,1.717,40.100,-58.960,91.980
-0.328,-0.247,1.736,26.611,-62.744,84.900
-0.336,-0.257,1.743,14.160,-53.345,79.834
-0.373,-0.236,1.697,5.432,-42.664,77.942
-0.381,-0.203,1.609,-0.427,-24.475,77.026
-0.368,-0.163,1.482,-3.357,-3.113,75.378
-0.355,-0.137,1.355,-3.540,10.864,72.571
-0.334,-0.109,1.257,-2.502,18.127,67.688
-0.309,-0.096,1.176,-0.427,19.958,61.340
-0.281,-0.100,1.131,1.526,18.066,54.077
-0.253,-0.116,1.118,2.869,13.916,46.631
-0.231,-0.143,1.116,2.625,8.484,39.063
-0.205,-0.169,1.112,1.099,5.493,32.471
-0.171,-0.194,1.097,-0.977,5.127,27.710
-0.146,-0.207,1.069,-3.418,6.592,25.085
-0.127,-0.218,1.031,-4.700,9.033,22.461
-0.101,-0.223,0.990,-4.883,12.207,20.325
-0.074,-0.221,0.945,-4.883,15.137,17.883
-0.045,-0.217,0.906,-4.211,16.113,14.832
-0.013,-0.219,0.875,-3.052,14.954,11.475
0.018,-0.230,0.860,-2.075,11.230,7.446
0.055,-0.248,0.859,-1.343,6.958,3.052
0.087,-0.263,0.867,-0.854,3.418,-0.427
0.117,-0.279,0.870,-0.488,1.465,-2.380
0.144,-0.290,0.873,-0.061,1.404,-3.174
0.162,-0.291,0.875,0.671,2.380,-2.747
0.174,-0.287,0.865,1.282,3.845,-2.075
0.182,-0.279,0.857,1.709,5.127,-1.770
0.192,-0.271,0.856,2.441,5.615,-2.075
0.199,-0.271,0.864,3.113,4.456,-2.563
0.210,-0.272,0.878,2.930,2.991,-3.662
0.217,-0.272,0.889,2.808,2.075,-4.395
0.222,-0.275,0.897,2.563,2.319,-4.395
0.225,-0.273,0.901,2.686,3.357,-4.089
0.221,-0.271,0.900,2.563,4.395,-3.540
0.253,-0.279,0.885,1.770,5.920,-2.380
0.251,-0.285,0.888,1.221,4.639,-2.258
0.259,-0.288,0.895,1.221,3.235,-2.197
0.255,-0.287,0.906,1.587,4.272,-1.526
0.252,-0.289,0.915,2.136,4.944,-1.099
0.258,-0.293,0.922,2.380,4.761,-1.160
0.257,-0.292,0.925,1.831,4.639,-0.854
0.258,-0.287,0.921,0.977,5.310,0.244
0.255,-0.277,0.913,0.671,5.432,1.587
0.250,-0.274,0.908,0.610,5.005,2.258
0.251,-0.271,0.903,1.038,4.883,2.502
0.255,-0.275,0.900,1.892,5.188,3.235
0.247,-0.272,0.909,2.686,4.700,3.845
0.237,-0.268,0.918,3.113,4.028,4.517
0.231,-0.266,0.919,2.991,3.418,4.700
0.225,-0.265,0.919,2.380,3.052,4.639
0.216,-0.261,0.914,2.197,2.441,4.822
0.212,-0.253,0.914,2.136,1.648,4.456
0.215,-0.257,0.906,1.831,0.977,3.845
0.218,-0.260,0.900,1.526,0.732,3.662
0.218,-0.256,0.897,2.014,0.854,3.662
0.214,-0.251,0.900,3.479,1.282,4.395
0.205,-0.249,0.906,4.211,1.038,4.517
0.206,-0.253,0.912,4.456,0.305,3.967
0.207,-0.257,0.920,4.395,-0.122,3.113
0.206,-0.260,0.927,4.456,0.000,2.991
0.208,-0.268,0.937,4.639,-0.366,2.625
0.211,-0.270,0.946,4.089,-0.793,2.075
0.213,-0.272,0.943,2.747,-0.916,1.831
0.212,-0.267,0.936,1.709,-0.610,2.197
0.211,-0.263,0.928,1.770,-0.122,2.380
0.216,-0.263,0.924,2.380,0.732,2.258
0.222,-0.266,0.922,2.808,1.160,1.953
0.231,-0.271,0.921,2.991,1.343,2.014
0.237,-0.270,0.917,2.991,1.404,2.258
0.237,-0.267,0.912,3.174,1.587,2.686
0.238,-0.266,0.906,3.601,2.014,3.052
0.236,-0.262,0.903,3.723,2.502,3.296
0.238,-0.261,0.900,3.479,1.831,3.113
0.242,-0.263,0.900,2.502,0.183,2.808
0.241,-0.262,0.901,1.404,-1.648,2.747
0.240,-0.264,0.899,1.343,-2.197,2.869
0.243,-0.265,0.897,2.136,-1.526,3.235
0.243,-0.268,0.898,3.662,0.183,3.662
