aX,aY,aZ,gX,gY,gZ
-0.285,0.182,0.947,-29.846,62.683,-11.353
-0.273,0.217,0.963,-27.588,60.852,-15.198
-0.279,0.230,0.974,-26.672,58.411,-19.531
-0.285,0.217,0.979,-27.832,58.167,-23.010
-0.291,0.189,0.955,-30.701,62.439,-24.231
-0.278,0.169,0.936,-33.386,68.604,-24.353
-0.263,0.180,0.960,-36.499,73.669,-23.010
-0.250,0.199,0.976,-39.185,79.773,-21.057
-0.238,0.215,0.969,-41.931,86.853,-18.311
-0.219,0.268,0.945,-44.983,93.506,-16.052
-0.199,0.342,0.924,-46.875,97.839,-15.503
-0.189,0.392,0.917,-47.791,99.121,-17.395
-0.180,0.411,0.925,-50.171,98.511,-21.729
-0.158,0.426,0.934,-52.307,96.802,-27.283
-0.145,0.443,0.946,-52.429,95.337,-31.433
-0.136,0.467,0.941,-51.636,94.971,-35.034
-0.123,0.492,0.936,-50.110,93.872,-40.161
-0.108,0.488,0.942,-48.035,91.736,-45.349
-0.100,0.486,0.941,-45.654,88.440,-49.561
-0.114,0.479,0.917,-42.114,85.693,-53.650
-0.120,0.472,0.897,-38.635,83.679,-57.190
-0.122,0.481,0.884,-36.926,82.092,-60.425
-0.105,0.467,0.880,-36.011,81.299,-64.148
-0.105,0.462,0.868,-35.828,80.811,-67.078
-0.104,0.480,0.839,-35.767,80.688,-69.946
-0.095,0.495,0.806,-36.011,80.200,-73.669
-0.085,0.496,0.746,-37.964,79.041,-77.026
-0.079,0.499,0.669,-41.870,76.904,-79.712
-0.047,0.491,0.642,-46.997,73.120,-81.177
-0.039,0.505,0.623,-53.894,69.031,-80.933
-0.033,0.508,0.597,-59.875,65.369,-81.482
-0.012,0.514,0.596,-63.599,61.279,-83.740
-0.004,0.527,0.583,-64.270,58.228,-86.731
-0.008,0.542,0.566,-62.378,55.237,-90.515
-0.001,0.518,0.544,-58.472,52.185,-95.459
-0.002,0.484,0.517,-53.467,49.316,-100.159
-0.003,0.443,0.479,-47.302,46.631,-104.187
-0.001,0.407,0.438,-41.138,43.762,-107.849
0.011,0.376,0.429,-36.560,40.405,-111.938
0.021,0.358,0.420,-32.593,37.354,-115.112
0.038,0.339,0.400,-29.358,34.851,-117.432
0.055,0.324,0.384,-27.771,32.288,-119.690
0.060,0.313,0.362,-28.198,29.602,-121.155
0.063,0.284,0.335,-29.968,26.062,-122.620
0.069,0.233,0.310,-33.691,21.973,-123.718
0.068,0.166,0.310,-39.612,17.090,-123.291
0.068,0.109,0.313,-45.837,12.329,-121.826
0.072,0.026,0.313,-49.744,7.996,-120.728
0.076,-0.035,0.304,-51.453,4.395,-119.446
0.087,-0.078,0.285,-48.767,0.610,-118.164
0.101,-0.120,0.258,-41.626,-3.296,-117.920
0.122,-0.132,0.245,-32.776,-7.385,-119.019
0.142,-0.152,0.212,-24.170,-11.414,-120.117
0.156,-0.171,0.213,-16.113,-16.907,-121.826
0.158,-0.215,0.217,-8.423,-22.888,-124.390
0.158,-0.277,0.237,-1.831,-27.832,-126.953
0.165,-0.341,0.249,2.991,-31.128,-128.113
0.170,-0.425,0.229,2.136,-33.142,-126.526
0.184,-0.517,0.204,-6.287,-36.194,-122.681
0.212,-0.624,0.177,-20.264,-41.443,-116.028
0.238,-0.693,0.192,-36.560,-49.316,-106.812
0.284,-0.730,0.268,-51.270,-58.289,-96.680
0.323,-0.725,0.402,-61.951,-66.162,-87.036
0.338,-0.708,0.524,-64.209,-71.472,-79.956
0.358,-0.704,0.620,-55.969,-72.815,-76.599
0.368,-0.685,0.656,-41.870,-70.496,-74.646
0.374,-0.695,0.641,-24.231,-66.589,-74.097
0.353,-0.708,0.588,-6.897,-63.416,-73.730
0.317,-0.721,0.543,6.470,-62.561,-73.059
0.311,-0.747,0.528,13.367,-63.477,-71.960
0.313,-0.797,0.533,10.376,-65.552,-67.810
0.279,-0.841,0.917,-7.202,-110.413,21.667
0.382,-0.777,0.944,-4.272,-109.924,26.611
0.341,-0.782,1.072,3.113,-123.779,23.865
0.296,-0.766,1.057,6.104,-125.061,31.494
0.292,-0.726,1.027,2.136,-104.309,39.001
0.312,-0.726,1.034,-1.404,-93.201,44.250
0.291,-0.709,1.055,-7.263,-90.820,51.514
0.263,-0.662,1.104,-10.681,-95.703,58.899
0.244,-0.623,1.172,-8.240,-99.121,63.721
0.243,-0.571,1.311,-4.456,-100.281,68.237
0.250,-0.474,1.476,-0.366,-99.365,72.693
0.259,-0.396,1.576,9.094,-93.140,73.181
0.253,-0.356,1.536,20.752,-81.543,69.885
0.210,-0.370,1.389,27.527,-67.871,69.336
0.164,-0.416,1.252,27.466,-58.289,71.289
0.131,-0.425,1.181,24.292,-53.772,75.317
0.080,-0.415,1.108,21.729,-52.429,80.627
0.039,-0.418,1.092,19.470,-54.260,84.656
0.050,-0.422,1.126,17.700,-57.251,86.548
0.052,-0.366,1.192,16.541,-60.425,89.966
0.071,-0.265,1.327,14.526,-62.561,93.445
0.109,-0.180,1.495,14.343,-61.096,94.177
0.121,-0.108,1.598,16.113,-54.565,93.567
0.088,-0.052,1.571,20.630,-45.227,92.346
0.096,-0.057,1.429,25.085,-30.579,87.830
0.108,-0.037,1.290,26.062,-26.062,86.304
0.263,0.012,1.095,22.339,-33.875,87.830
-0.059,0.051,1.342,21.301,-71.838,89.050
0.063,0.117,1.343,13.977,-48.218,88.074
0.311,0.189,1.167,8.606,-14.771,85.083
0.110,0.216,1.511,12.695,-66.101,80.566
-0.043,0.321,1.693,10.254,-93.811,84.595
0.070,0.377,1.682,6.531,-39.734,77.209
0.109,0.371,1.690,11.475,-16.602,69.153
0.054,0.397,1.610,15.686,-10.925,64.819
0.016,0.370,1.457,17.517,0.305,58.960
0.024,0.315,1.326,16.541,9.460,52.185
0.018,0.285,1.247,11.963,9.094,48.706
0.003,0.244,1.189,7.690,4.944,46.570
0.016,0.197,1.150,5.981,4.089,43.152
0.025,0.146,1.139,7.202,0.000,39.673
-0.011,0.139,1.152,12.939,-4.395,36.926
0.036,0.146,1.116,20.691,1.465,32.837
0.025,0.153,1.128,27.527,0.854,28.931
0.038,0.154,1.108,29.785,0.488,25.879
0.001,0.152,1.103,29.114,1.587,23.254
0.013,0.117,1.041,25.696,6.470,19.775
0.001,0.050,0.998,20.630,6.775,17.090
-0.010,0.018,0.977,12.695,6.104,16.663
-0.011,-0.000,0.977,7.568,4.272,15.686
-0.015,-0.022,0.967,4.883,3.235,14.282
-0.004,-0.026,0.976,2.563,1.587,12.634
0.034,-0.034,0.997,1.587,-0.366,11.047
-0.020,-0.044,1.020,3.113,-5.371,10.925
0.007,-0.020,0.996,3.967,-4.761,10.132
0.023,-0.023,1.010,5.859,-1.709,6.409
0.052,-0.026,1.004,7.019,-1.404,5.432
-0.015,-0.058,1.021,7.507,-5.371,6.287
0.021,-0.067,1.001,5.859,-3.540,5.554
0.026,-0.085,1.014,6.592,0.732,2.747
0.022,-0.090,1.001,7.263,2.075,2.380
0.020,-0.094,0.996,5.615,2.502,2.197
0.026,-0.120,0.991,4.150,2.197,1.221
0.027,-0.141,0.994,2.380,1.892,0.549
0.030,-0.157,0.997,1.892,1.709,0.244
0.030,-0.164,0.986,3.845,1.709,0.122
0.034,-0.170,0.990,5.798,1.282,0.244
0.036,-0.176,0.981,7.324,1.465,0.305
0.037,-0.177,0.969,7.996,1.587,0.427
0.037,-0.180,0.958,7.202,1.831,0.977
0.036,-0.181,0.955,5.310,1.404,1.770
0.039,-0.187,0.954,3.662,1.038,2.075
0.041,-0.192,0.954,2.502,0.916,2.502
0.041,-0.194,0.949,2.136,0.610,2.869
0.042,-0.192,0.945,2.991,0.183,3.052
0.044,-0.180,0.949,3.296,-0.244,3.601
0.048,-0.170,0.952,3.052,-0.793,4.150
0.049,-0.174,0.955,2.869,-0.793,4.395
0.051,-0.158,0.953,2.319,-0.366,4.761
0.052,-0.151,0.950,2.686,-0.488,4.761
0.056,-0.151,0.959,2.686,-0.610,4.333
0.059,-0.143,0.958,2.747,-0.244,4.150
0.057,-0.146,0.945,3.052,0.061,3.906
0.055,-0.148,0.943,2.869,-0.061,3.723
0.056,-0.142,0.948,2.563,-0.366,3.540
0.056,-0.151,0.951,2.625,-0.427,3.052
0.054,-0.162,0.956,2.625,-0.366,2.686
0.052,-0.167,0.960,3.418,-0.061,2.502
0.050,-0.178,0.961,4.761,0.488,2.319
0.047,-0.174,0.952,5.676,0.977,2.258
0.047,-0.173,0.943,5.981,1.038,2.075
0.047,-0.187,0.944,4.761,0.793,1.953
0.049,-0.195,0.957,2.625,0.488,2.502
0.046,-0.194,0.964,1.831,0.549,3.113
0.045,-0.192,0.962,1.953,0.732,3.723
0.047,-0.187,0.967,2.441,0.732,3.845
0.046,-0.190,0.965,2.930,0.916,3.784
0.049,-0.191,0.968,3.235,1.038,3.906
0.050,-0.183,0.967,3.479,1.221,4.272
0.050,-0.179,0.960,3.967,1.404,4.333
0.055,-0.183,0.951,4.333,1.648,4.028
0.057,-0.181,0.937,4.883,1.770,4.211
0.060,-0.175,0.927,5.310,1.648,4.272
0.061,-0.174,0.918,5.310,1.160,4.150
0.060,-0.176,0.920,4.456,0.122,4.333
0.062,-0.176,0.934,3.601,-0.732,4.395
0.061,-0.168,0.946,2.991,-1.038,4.883
0.058,-0.161,0.948,2.625,-0.854,5.127
0.058,-0.164,0.955,2.319,-1.221,4.761
0.058,-0.164,0.965,1.831,-1.404,4.822
0.055,-0.159,0.970,1.587,-1.099,4.883
0.054,-0.158,0.966,2.380,-0.793,4.700
0.054,-0.158,0.968,2.563,-0.610,4.639
0.056,-0.164,0.966,3.174,-0.488,4.456
0.052,-0.156,0.966,3.723,-0.305,4.395
0.052,-0.154,0.962,4.089,-0.427,4.089
0.053,-0.165,0.970,3.662,-0.793,3.418
0.052,-0.168,0.971,2.930,-0.793,3.296
0.051,-0.168,0.967,2.502,-0.488,3.479
-0.008,0.665,1.488,38.940,-9.766,-36.682
0.059,0.689,1.579,44.617,-3.906,-46.814
0.030,0.685,1.661,55.237,-11.963,-57.922
-0.003,0.654,1.713,64.392,-16.968,-68.970
-0.005,0.568,1.703,67.932,-6.287,-79.468
0.005,0.471,1.723,65.186,5.676,-87.952
0.002,0.389,1.753,59.387,13.977,-93.872
0.001,0.284,1.773,53.040,19.714,-99.915
0.005,0.191,1.791,44.861,26.245,-105.713
0.000,0.103,1.776,36.438,34.546,-111.023
0.002,0.006,1.750,28.870,43.274,-115.784
-0.000,-0.105,1.683,23.560,49.988,-119.751
-0.020,-0.190,1.630,20.203,52.979,-123.474
0.000,-0.253,1.575,17.883,55.969,-126.404
-0.013,-0.308,1.581,18.494,59.204,-127.869
0.007,-0.344,1.534,18.433,64.697,-130.066
-0.003,-0.385,1.505,18.799,69.946,-130.493
-0.003,-0.424,1.465,18.433,74.036,-129.333
-0.002,-0.474,1.435,15.625,78.064,-127.441
-0.018,-0.539,1.421,11.475,81.055,-125.244
-0.038,-0.612,1.351,10.254,85.510,-123.474
-0.055,-0.635,1.279,15.442,89.417,-122.803
-0.070,-0.658,1.159,26.733,94.543,-122.864
-0.087,-0.658,1.069,35.583,96.924,-121.887
-0.082,-0.679,1.036,39.063,97.046,-120.728
-0.099,-0.731,1.083,38.330,97.656,-118.774
-0.130,-0.751,1.108,34.546,105.225,-116.516
-0.084,-0.758,1.061,29.297,119.446,-115.906
-0.147,-0.808,0.997,21.484,125.671,-111.084
-0.184,-0.829,0.963,10.437,135.559,-106.323
-0.209,-0.855,0.950,1.282,148.071,-102.417
-0.230,-0.882,0.939,-8.423,159.668,-97.839
-0.237,-0.889,0.981,-17.395,164.734,-95.093
-0.250,-0.981,0.997,-22.522,166.870,-94.177
-0.287,-1.126,1.037,-25.391,166.077,-90.332
-0.354,-1.204,1.024,-26.306,167.175,-81.177
-0.402,-1.285,0.963,-23.010,168.091,-69.397
-0.405,-1.326,0.918,-18.188,163.696,-56.824
-0.414,-1.355,0.928,-10.803,145.630,-44.006
-0.442,-1.408,0.973,0.305,123.779,-35.400
-0.425,-1.416,1.051,13.855,112.793,-31.067
-0.415,-1.418,1.031,29.114,115.662,-24.414
-0.412,-1.431,0.944,42.664,126.343,-17.090
-0.383,-1.465,0.768,55.054,139.221,-9.033
-0.358,-1.492,0.600,66.772,146.484,1.465
-0.327,-1.453,0.469,77.026,148.010,15.686
-0.310,-1.394,0.335,85.815,149.231,31.616
-0.301,-1.343,0.233,91.614,151.367,48.462
-0.295,-1.244,0.123,95.703,153.381,62.683
-0.272,-1.162,0.013,101.868,149.719,72.327
-0.224,-1.101,-0.047,106.262,139.954,80.750
-0.175,-1.011,-0.064,104.309,128.052,91.492
-0.140,-0.944,-0.066,99.548,114.380,102.417
-0.117,-0.896,-0.052,93.140,99.976,112.732
-0.099,-0.867,-0.015,87.219,83.618,121.704
-0.075,-0.812,0.031,81.909,66.345,129.517
-0.061,-0.751,0.035,77.820,50.781,136.719
-0.051,-0.688,0.021,72.876,36.865,142.639
-0.051,-0.636,-0.004,66.528,24.597,147.644
-0.052,-0.603,-0.012,60.059,14.648,152.466
-0.049,-0.560,-0.013,55.542,7.874,156.372
-0.050,-0.523,-0.040,53.406,3.479,159.668
-0.061,-0.490,-0.075,51.575,-1.465,163.147
-0.068,-0.440,-0.104,49.194,-7.690,165.771
-0.062,-0.399,-0.114,47.058,-15.381,166.565
-0.061,-0.373,-0.125,45.715,-23.071,166.809
-0.057,-0.329,-0.150,45.105,-30.640,167.419
-0.050,-0.286,-0.161,45.227,-39.429,167.664
-0.057,-0.225,-0.148,44.678,-49.133,168.152
-0.068,-0.137,-0.131,42.908,-59.448,168.640
-0.065,-0.102,-0.125,41.687,-69.641,167.480
-0.068,-0.090,-0.136,39.795,-79.590,166.443
-0.085,-0.084,-0.135,37.781,-90.088,166.077
-0.095,-0.078,-0.117,38.025,-100.525,165.833
-0.098,-0.069,-0.067,41.016,-110.657,166.443
-0.113,0.000,0.020,44.495,-119.446,168.274
-0.125,0.097,0.089,50.659,-125.549,168.213
-0.126,0.137,0.132,57.617,-129.456,164.978
-0.135,0.120,0.177,62.378,-133.240,160.645
-0.162,0.079,0.205,66.589,-136.963,157.288
-0.202,0.089,0.222,72.205,-140.442,155.823
-0.209,0.180,0.208,79.712,-144.165,150.024
-0.153,0.233,0.250,85.449,-150.513,141.174
-0.135,0.331,0.383,81.177,-158.875,139.343
-0.106,0.447,0.522,73.914,-165.588,137.878
-0.095,0.434,0.623,68.726,-169.067,133.057
-0.093,0.385,0.676,61.035,-170.227,131.165
-0.122,0.390,0.717,53.467,-169.922,130.737
-0.115,0.306,0.749,51.819,-167.847,127.258
-0.136,0.295,0.773,53.223,-165.100,124.573
-0.154,0.324,0.781,57.983,-163.208,120.056
-0.164,0.304,0.766,64.392,-162.598,113.586
-0.173,0.285,0.780,66.162,-163.574,109.314
-0.182,0.260,0.811,65.796,-165.649,106.506
-0.185,0.245,0.861,64.758,-167.419,104.675
-0.225,0.255,0.900,60.486,-168.518,102.722
-0.230,0.346,1.000,52.490,-171.326,97.839
-0.158,0.379,1.180,43.152,-173.523,90.820
-0.127,0.337,1.372,34.058,-171.997,85.510
-0.114,0.285,1.508,31.128,-164.917,82.397
-0.114,0.273,1.509,41.687,-152.039,77.820
-0.203,0.264,1.425,63.782,-140.625,70.740
-0.104,0.302,1.290,82.947,-125.000,63.782
-0.295,0.395,1.267,96.619,-125.671,53.406
-0.236,0.407,1.130,97.229,-109.985,44.800
-0.227,0.347,1.261,80.750,-116.394,36.499
-0.234,0.322,1.482,57.556,-137.329,32.227
-0.210,0.175,1.609,39.551,-137.634,28.320
-0.247,0.114,1.786,27.161,-128.540,26.489
-0.264,0.097,1.779,28.687,-111.328,23.987
-0.270,0.091,1.657,44.739,-93.445,16.602
-0.305,0.111,1.500,64.697,-82.092,7.690
-0.307,0.143,1.386,80.261,-76.904,-0.916
-0.298,0.153,1.316,91.309,-75.867,-10.071
-0.293,0.168,1.281,98.755,-76.660,-20.020
-0.302,0.166,1.282,100.830,-77.454,-29.602
-0.291,0.136,1.318,97.229,-76.904,-38.940
-0.274,0.054,1.398,86.975,-73.792,-46.448
-0.271,-0.025,1.476,70.984,-68.909,-50.598
-0.246,-0.140,1.614,26.367,-31.311,-63.904
-0.290,-0.155,1.607,29.053,-22.522,-66.895
-0.231,-0.111,1.535,36.926,-10.315,-74.585
-0.263,-0.095,1.479,44.617,-2.197,-82.886
0.016,-0.186,1.285,48.706,-48.584,-94.971
-0.441,-0.231,1.789,54.138,-131.348,-105.835
-0.252,-0.278,1.527,32.898,-31.921,-97.717
-0.330,-0.351,1.595,31.921,-22.766,-99.121
-0.297,-0.394,1.566,29.663,-5.554,-97.778
-0.332,-0.394,1.561,28.748,15.015,-95.703
-0.289,-0.386,1.526,29.724,39.246,-95.032
-0.277,-0.401,1.500,29.114,54.993,-95.947
-0.258,-0.435,1.441,25.208,65.796,-96.375
-0.257,-0.502,1.346,21.423,75.317,-96.313
-0.229,-0.546,1.247,19.897,82.458,-96.008
-0.186,-0.562,1.135,22.644,85.999,-94.971
-0.171,-0.523,1.069,27.832,77.515,-93.079
-0.161,-0.467,1.031,31.067,62.683,-92.041
-0.145,-0.438,0.997,28.625,56.335,-92.529
-0.117,-0.433,0.976,18.738,57.007,-92.102
-0.099,-0.447,0.951,3.174,58.472,-89.111
-0.107,-0.499,0.954,-13.977,55.786,-84.717
-0.115,-0.575,0.957,-27.832,51.819,-80.383
-0.122,-0.670,0.930,-33.508,50.354,-77.087
-0.127,-0.714,0.870,-33.630,50.964,-73.242
-0.124,-0.730,0.792,-28.625,51.697,-70.374
-0.106,-0.731,0.734,-22.888,49.805,-67.871
-0.089,-0.708,0.701,-20.996,46.570,-63.293
-0.051,-0.677,0.704,-21.729,42.542,-57.556
-0.045,-0.646,0.744,-23.987,34.668,-52.246
-0.049,-0.623,0.781,-27.283,27.588,-47.852
-0.060,-0.635,0.805,-30.212,24.414,-44.189
0.040,-0.619,0.808,-31.494,23.437,-40.222
-0.153,-0.661,0.872,-30.762,15.076,-30.701
-0.063,-0.657,0.827,-24.902,20.874,-34.485
-0.035,-0.694,0.820,-18.066,30.396,-31.311
-0.055,-0.635,0.827,-16.418,24.048,-21.973
-0.066,-0.562,0.817,-14.587,19.470,-15.320
-0.055,-0.544,0.828,-9.216,15.991,-14.038
-0.059,-0.529,0.860,-7.141,11.475,-12.634
-0.050,-0.498,0.864,-5.432,12.634,-9.460
-0.052,-0.470,0.854,-1.831,11.597,-6.348
-0.058,-0.439,0.852,0.671,9.399,-3.967
-0.056,-0.412,0.879,1.892,7.629,-2.441
-0.048,-0.391,0.884,3.113,7.263,-1.526
-0.049,-0.371,0.885,2.319,7.629,-0.305
-0.057,-0.356,0.892,0.366,6.775,1.160
-0.057,-0.347,0.892,-0.305,5.981,2.075
-0.060,-0.342,0.884,-0.488,5.737,2.991
-0.056,-0.333,0.880,-0.916,5.005,3.845
-0.063,-0.324,0.875,-0.488,3.662,4.944
-0.070,-0.309,0.873,-0.122,2.625,5.920
-0.073,-0.297,0.880,0.732,1.587,6.348
-0.073,-0.291,0.886,2.563,0.610,6.042
-0.073,-0.280,0.905,3.784,0.000,5.798
-0.073,-0.263,0.918,4.639,0.366,5.920
-0.070,-0.252,0.921,5.249,0.671,6.165
-0.075,-0.248,0.922,4.883,1.221,6.226
-0.074,-0.245,0.919,4.150,2.136,6.104
-0.080,-0.245,0.922,3.845,1.465,5.798
-0.081,-0.254,0.922,3.418,1.343,5.615
-0.081,-0.262,0.927,3.479,1.160,5.798
-0.086,-0.251,0.927,3.967,0.488,5.859
-0.087,-0.243,0.931,4.333,0.427,5.615
-0.083,-0.248,0.936,3.662,0.305,5.066
-0.087,-0.250,0.949,2.747,0.183,4.883
-0.088,-0.256,0.956,2.686,0.610,4.639
-0.087,-0.262,0.957,3.052,1.221,4.456
-0.089,-0.262,0.952,3.418,2.014,4.333
-0.090,-0.261,0.953,4.333,2.441,4.517
-0.087,-0.249,0.956,4.456,2.380,4.211
-0.083,-0.253,0.955,4.211,2.136,3.906
-0.084,-0.257,0.954,3.357,2.258,3.662
-0.086,-0.262,0.953,2.502,2.380,3.967
-0.084,-0.261,0.954,2.441,2.625,4.211
-0.082,-0.260,0.953,2.747,3.235,3.967
-0.077,-0.262,0.943,2.747,3.479,3.662
-0.077,-0.261,0.942,2.136,3.479,4.028
-0.078,-0.256,0.937,1.953,3.784,4.456
-0.076,-0.250,0.930,2.441,4.028,4.517
-0.073,-0.250,0.924,2.441,3.845,4.333
-0.071,-0.252,0.927,2.441,3.479,3.662
-0.068,-0.262,0.921,2.319,3.174,3.662
-0.069,-0.263,0.919,2.014,2.930,3.906
-0.067,-0.262,0.914,2.686,2.258,3.784
-0.064,-0.263,0.914,3.601,1.770,3.662
-0.065,-0.264,0.918,4.028,1.404,3.418
-0.062,-0.263,0.918,4.578,0.977,3.418
-0.056,-0.265,0.917,4.700,0.183,3.296
-0.062,-0.264,0.930,3.540,-1.160,3.845
-0.062,-0.264,0.934,2.380,-1.221,4.333
-0.059,-0.262,0.935,1.709,-0.854,4.028
-0.056,-0.259,0.939,0.916,-1.160,3.906
-0.055,-0.263,0.949,0.488,-1.404,3.723
-0.053,-0.255,0.948,1.038,-0.916,3.845
-0.055,-0.251,0.939,1.648,-0.183,3.845
-0.052,-0.253,0.928,2.014,-0.183,3.235
-0.054,-0.260,0.927,2.197,-0.793,2.991
-0.054,-0.258,0.934,2.014,-1.282,3.174
-0.054,-0.263,0.938,1.892,-1.404,3.174
-0.054,-0.267,0.934,1.770,-1.099,3.052
-0.055,-0.270,0.932,1.648,-0.854,3.174
-0.053,-0.274,0.936,1.892,-1.099,3.235
-0.052,-0.274,0.940,2.075,-0.916,3.174
-0.055,-0.272,0.936,2.441,-0.671,3.113
-0.052,-0.274,0.930,3.479,-0.244,2.930
-0.047,-0.277,0.924,3.723,-0.061,2.747
-0.049,-0.272,0.920,3.418,-0.244,3.235
-0.049,-0.271,0.922,3.113,-0.427,3.662
-0.049,-0.275,0.922,3.052,-0.305,3.601
-0.050,-0.277,0.916,3.052,-0.366,3.784
-0.048,-0.277,0.920,3.357,-0.671,3.662
-0.049,-0.275,0.924,3.845,-1.038,3.601
-0.046,-0.281,0.932,3.784,-0.732,4.028
-0.046,-0.287,0.934,4.028,-0.916,4.395
-0.047,-0.278,0.930,3.967,-0.793,4.700
-0.047,-0.277,0.922,3.479,-0.854,4.883
-0.047,-0.281,0.928,2.441,-1.099,5.127
-0.050,-0.275,0.931,1.221,-1.160,5.310
-0.106,0.426,1.453,59.326,8.423,-76.477
-0.123,0.397,1.475,54.504,14.282,-82.886
-0.138,0.338,1.492,50.049,20.996,-90.515
-0.143,0.240,1.508,46.814,27.344,-98.022
-0.151,0.152,1.506,46.021,33.142,-104.004
-0.160,0.055,1.492,48.889,38.513,-109.558
-0.196,-0.052,1.483,54.260,42.664,-115.173
-0.160,-0.085,1.446,58.411,50.781,-118.103
-0.203,-0.145,1.449,60.242,50.293,-121.826
-0.190,-0.227,1.425,57.922,57.007,-127.563
-0.161,-0.311,1.416,49.011,65.247,-130.798
-0.151,-0.389,1.413,38.391,67.200,-130.920
-0.147,-0.453,1.439,26.978,69.092,-130.005
-0.167,-0.530,1.459,17.090,72.327,-129.395
-0.166,-0.608,1.439,10.437,77.637,-128.418
-0.191,-0.675,1.412,7.812,83.496,-125.977
-0.187,-0.699,1.412,7.996,86.548,-124.146
-0.188,-0.689,1.385,8.606,89.233,-122.314
-0.190,-0.730,1.365,8.545,91.064,-120.667
-0.198,-0.795,1.429,6.653,93.872,-118.469
-0.223,-0.839,1.402,7.141,101.257,-114.502
-0.246,-0.873,1.364,9.583,109.924,-110.046
-0.248,-0.880,1.349,11.597,118.896,-105.896
-0.268,-0.868,1.313,15.259,126.587,-101.318
-0.271,-0.831,1.255,21.790,133.972,-98.572
-0.285,-0.839,1.200,28.809,139.221,-98.083
-0.319,-0.871,1.122,31.311,145.325,-95.398
-0.336,-0.911,1.025,31.189,153.442,-91.614
-0.310,-0.965,0.965,32.593,156.311,-88.379
-0.296,-1.027,0.923,33.875,155.579,-84.595
-0.367,-1.083,0.989,33.569,150.635,-73.425
-0.476,-1.105,1.031,38.757,143.127,-64.209
-0.489,-1.118,0.990,48.096,168.457,-60.730
-0.421,-1.148,0.947,60.059,194.397,-59.448
-0.405,-1.171,0.861,68.726,202.148,-53.894
-0.407,-1.219,0.737,72.815,193.726,-45.227
-0.420,-1.275,0.656,73.181,172.607,-37.842
-0.430,-1.358,0.638,71.472,153.015,-29.419
-0.442,-1.411,0.629,73.059,144.836,-18.372
-0.451,-1.421,0.571,81.848,146.179,-7.324
-0.437,-1.400,0.463,94.360,153.076,2.319
-0.396,-1.370,0.378,106.384,154.724,10.742
-0.334,-1.339,0.244,114.075,151.611,24.231
-0.323,-1.335,0.123,116.699,141.785,37.476
-0.286,-1.353,0.074,116.394,125.732,47.485
-0.251,-1.373,0.048,114.746,110.901,59.509
-0.250,-1.383,0.055,110.962,100.220,75.134
-0.225,-1.401,0.109,108.032,94.482,88.501
-0.186,-1.389,0.139,107.117,92.163,100.342
-0.167,-1.326,0.138,107.361,89.478,112.061
-0.141,-1.248,0.099,107.910,85.388,121.826
-0.139,-1.153,0.031,105.164,82.031,129.944
-0.153,-1.049,-0.050,98.206,77.454,136.902
-0.138,-1.010,-0.138,91.309,69.885,141.541
-0.141,-1.000,-0.186,84.106,58.289,146.179
-0.168,-0.972,-0.185,75.806,45.532,152.039
-0.182,-0.928,-0.162,69.092,32.471,158.936
-0.155,-0.908,-0.158,65.918,20.935,166.382
-0.145,-0.882,-0.140,61.951,9.521,172.913
-0.135,-0.818,-0.108,57.739,-1.221,180.115
-0.134,-0.719,-0.124,56.274,-10.315,185.547
-0.115,-0.655,-0.152,55.664,-20.081,187.561
-0.111,-0.617,-0.143,51.147,-30.762,189.331
-0.113,-0.573,-0.113,44.556,-41.260,191.406
-0.113,-0.536,-0.098,40.894,-50.415,191.589
-0.119,-0.492,-0.086,38.452,-58.228,192.017
-0.131,-0.415,-0.077,36.011,-65.613,192.627
-0.142,-0.338,-0.066,34.241,-72.388,192.261
-0.144,-0.283,-0.078,32.227,-79.224,191.467
-0.146,-0.233,-0.050,29.114,-86.914,191.223
-0.156,-0.160,-0.031,26.123,-94.360,192.017
-0.167,-0.083,-0.014,27.283,-101.440,191.101
-0.165,-0.001,0.007,32.166,-108.276,187.195
-0.183,0.079,0.035,37.292,-115.051,183.105
-0.193,0.166,0.082,41.504,-121.582,178.955
-0.202,0.226,0.121,46.387,-127.319,172.913
-0.208,0.250,0.170,51.941,-132.629,166.321
-0.214,0.246,0.195,57.312,-136.902,160.156
-0.233,0.243,0.215,63.843,-140.869,155.701
-0.235,0.301,0.219,72.144,-144.836,150.818
-0.217,0.386,0.224,81.299,-148.193,141.663
-0.198,0.421,0.281,85.144,-153.442,132.568
-0.182,0.453,0.386,81.848,-158.752,126.343
-0.154,0.463,0.455,79.468,-161.682,120.117
-0.135,0.428,0.476,80.444,-162.537,113.220
-0.151,0.381,0.471,80.139,-163.330,108.521
-0.159,0.312,0.529,78.247,-165.527,106.018
-0.134,0.265,0.636,74.768,-166.992,105.713
-0.141,0.295,0.745,72.510,-167.053,104.858
-0.115,0.307,0.841,74.402,-165.771,98.755
-0.103,0.281,0.928,74.585,-163.147,92.102
-0.101,0.273,0.972,71.045,-158.936,87.952
-0.117,0.212,0.988,67.078,-154.785,83.130
-0.083,0.134,1.010,64.697,-151.123,78.735
-0.059,0.097,1.012,67.871,-146.729,73.853
-0.060,0.108,0.976,77.942,-142.029,68.176
-0.064,0.130,0.971,90.393,-138.916,61.157
-0.085,0.128,0.941,100.037,-139.587,52.551
-0.106,0.106,0.977,103.577,-142.578,44.556
